city,city_name,event_name,url,fee,date,join_cnt
beijing,北京,带孩子周末去寺院住两日，培福增慧，植一颗善种子，感受清净义工生活,https://www.douban.com/event/32662473/,0.00元(乘坐往返包车食宿保险aa),2019-08-09T19:30:00,16
beijing,北京,数据虚构——马可·布埃蒂克福和洛特·埃芬格尔创作的实验性视频游戏,https://www.douban.com/event/32721668/,免费,2019-08-31T12:00:00,21
beijing,北京,【每周末】抖音热舞,https://www.douban.com/event/32569130/,45元(费用),2019-07-27T14:30:00,29
beijing,北京,每周六  保龄球炫技,https://www.douban.com/event/32539814/,75元(费用),2019-07-20T13:30:00,28
beijing,北京,【每周六】 夜爬香山--看落日余晖和全城夜景,https://www.douban.com/event/32566185/,25元(会员票),2019-07-27T17:00:00,35
beijing,北京,每周末约波狼人杀+唱歌吧,https://www.douban.com/event/32578092/,29元(费用),2019-07-20T11:00:00,33
beijing,北京,#零基础体验#吉他、尤克里里-你也可以弹弹唱唱,https://www.douban.com/event/32594758/,29.00元(票价),2019-08-08T11:00:00,33
beijing,北京,遇见最美的自己《形象密码》妆容+发型+服装搭配+衣橱管理,https://www.douban.com/event/32274334/,100元(场地费),2019-08-13T09:00:00,32
beijing,北京,快乐羽球,https://www.douban.com/event/32530148/,49元(会员),2019-07-21T14:00:00,28
beijing,北京,免费女性形象沙龙，论穿衣搭配的重要性,https://www.douban.com/event/32575614/,免费,2019-08-29T13:30:00,41
beijing,北京,Get Click#15 北京站巡演,https://www.douban.com/event/32621275/,100 - 622元,2019-09-20T20:30:00,13
beijing,北京,08.18茶道,https://www.douban.com/event/32685196/,65元(会员)起,2019-08-18T14:30:00,27
beijing,北京,北京配音沙龙小站 —非配音人员勿扰 !,https://www.douban.com/event/31856569/,免费,2019-07-18T14:00:00,19
beijing,北京,周末一起去街头玩涂鸦,https://www.douban.com/event/32540471/,免费,2019-07-31T15:00:00,26
beijing,北京,#免票# 周六下午放映会：Eve Ensler《The Vagina Monologues》,https://www.douban.com/event/32639421/,免费,2019-09-14T16:30:00,17
beijing,北京,女人如花，美是底线！ 新女性柔力量，发现你的美！,https://www.douban.com/event/32316682/,免费,2019-08-09T13:30:00,38
beijing,北京,周六日游泳撸串局,https://www.douban.com/event/32556624/,65元(费用),2019-07-20T13:30:00,33
beijing,北京,“朦胧雨烟”— 依稀那年烟雨朦胧，去看看那时旧时光,https://www.douban.com/event/32568969/,90元(会员价),2019-07-28T14:30:00,34
beijing,北京,【周末上午】一起做瑜伽,https://www.douban.com/event/32569295/,99元(费用),2019-07-27T09:00:00,36
beijing,北京,[每周六晚] 夜爬香山，会发光还有星星和音乐,https://www.douban.com/event/32404000/,30元(票价),2019-06-29T17:00:00,58
beijing,北京,心理学、哲学、神学分享会,https://www.douban.com/event/31885395/,免费,2019-08-22T18:00:00,17
beijing,北京,同学话剧社 业余话剧学员招募,https://www.douban.com/event/32447360/,500.0元(人均),2019-07-02T19:00:00,20
beijing,北京,Wargame--SQB体适能娱乐射击！,https://www.douban.com/event/31454915/,免费,2019-08-09T10:00:00,11
beijing,北京,Greyson Chance巡演北京站,https://www.douban.com/event/32182554/,453 - 475元,2019-09-29T19:30:00,10
beijing,北京,女人一生一定要花钱做一次形象管理！,https://www.douban.com/event/32350223/,100元(场地费),2019-08-23T09:00:00,32
beijing,北京,每周六青年路羽毛球,https://www.douban.com/event/32555481/,49元(会员价)起,2019-07-20T13:00:00,29
beijing,北京,大卫·霍克尼“大水花”,https://www.douban.com/event/32662205/,180元(全价票（周二－周五）)起,2019-08-30T10:00:00,25
beijing,北京,每周六】夜爬香山--看落日余晖和全城夜景,https://www.douban.com/event/32713280/,25元(会员票),2019-08-31T15:00:00,31
beijing,北京,下班后来个温暖的相遇吧,https://www.douban.com/event/32574805/,免费,2019-07-20T18:30:00,32
beijing,北京,掌握这6点，帮你改善与他人的人际关系，亲密关系,https://www.douban.com/event/32454611/,16元(茶水费),2019-09-01T14:30:00,30
beijing,北京,[07.20/07.21 周末]零基础街舞,https://www.douban.com/event/32556848/,45元(费用),2019-07-20T15:00:00,27
beijing,北京,【豆瓣青年】脱下网络的面具！?快乐不插电，周末乐不停！?,https://www.douban.com/event/32575908/,免费,2019-07-20T18:00:00,22
beijing,北京,每周六】夜爬香山--看落日余晖和全城夜景,https://www.douban.com/event/32694015/,25元(会员票),2019-08-24T17:00:00,32
beijing,北京,诗经、唐诗宋词、明清小说……主题读书沙龙，等你！,https://www.douban.com/event/31324643/,免费,2019-11-02T14:00:00,11
beijing,北京,香文化体验 零基础品香及印香制作!,https://www.douban.com/event/31712672/,58元(香材、香具、茶水、场地),2019-07-07T10:00:00,12
beijing,北京,魔兽世界音乐会,https://www.douban.com/event/32358363/,180 - 893元,2019-09-14T19:30:00,13
beijing,北京,最佳投资人,https://www.douban.com/event/32561041/,60元(费用),2019-07-20T10:30:00,27
beijing,北京,快乐羽球,https://www.douban.com/event/32601918/,49元(会员价)起,2019-08-04T13:00:00,35
beijing,北京,《名侦探柯南：绀青之拳》免费观影,https://www.douban.com/event/32762643/,免费,2019-09-13T15:00:00,44
beijing,北京,观物—李军、李娜作品展,https://www.douban.com/event/32782575/,免费,2019-09-07T10:00:00,20
beijing,北京,羽你同行~~~,https://www.douban.com/event/32694100/,免费,2019-08-24T13:00:00,26
beijing,北京,“西海之声唱片店” @ 北京设计周·白塔寺暖城行动,https://www.douban.com/event/32706024/,免费,2019-09-10T11:00:00,30
beijing,北京,?  牟林童个展 - 读画诗  ?,https://www.douban.com/event/32736375/,免费,2019-09-01T10:00:00,15
beijing,北京,A伙伴经典活动：每周认识新朋友，看看别人的世界,https://www.douban.com/event/32779329/,40元(早鸟价),2019-10-19T13:00:00,24
beijing,北京,周日射击馆 射箭初级体验,https://www.douban.com/event/32674727/,119元(费用),2019-08-18T10:00:00,17
beijing,北京,[每周六日] 室内攀岩，我们一起挑战,https://www.douban.com/event/32688882/,99元(费用),2019-08-24T13:00:00,26
beijing,北京,法语音乐剧《摇滚红与黑》,https://www.douban.com/event/32264635/,180 - 3199元,2019-10-25T19:30:00,16
beijing,北京,疯狂的夏日古着淘货派对/秋日专场,https://www.douban.com/event/32372899/,免费,2019-08-23T12:00:00,13
beijing,北京,一个人可以走的更快， 但是一群人注定走的更远,https://www.douban.com/event/32574616/,免费,2019-09-01T09:00:00,27
beijing,北京,【周六日】强身健体，保卫祖国--攀岩运动从此开始,https://www.douban.com/event/32664700/,99元(会员价),2019-08-18T13:00:00,28
beijing,北京,青年路羽毛球,https://www.douban.com/event/32692043/,59元(费用),2019-08-24T13:00:00,33
beijing,北京,越无人识越安闲——齐白石笔下的人物神情之二,https://www.douban.com/event/32720525/,免费,2019-08-30T09:00:00,22
beijing,北京,YOU趣聚会召集  别Young的视界  结识新朋友，发现更多的可能,https://www.douban.com/event/32721786/,免费,2019-08-25T18:00:00,18
beijing,北京,【07.20周六】卡丁车来了！一起来风驰电掣！,https://www.douban.com/event/32205149/,129元(单人)起,2019-08-03T10:30:00,14
beijing,北京,心灵的畅想——梵高艺术沉浸式体验,https://www.douban.com/event/32409879/,60元(早鸟票),2019-06-22T09:00:00,33
beijing,北京,每周日  保龄球交友,https://www.douban.com/event/32574467/,70元(会员)起,2019-07-21T14:30:00,26
beijing,北京,【每周六、日】抖音热舞,https://www.douban.com/event/32588872/,45元(费用),2019-07-27T14:30:00,24
beijing,北京,每周六日保龄球,https://www.douban.com/event/32664795/,70元(VIP),2019-08-17T14:00:00,24
beijing,北京,08.10 剧本杀 槿园孤花,https://www.douban.com/event/32646004/,90元(费用),2019-08-10T14:00:00,30
beijing,北京,周日保龄球,https://www.douban.com/event/32693984/,70元(VIP),2019-08-03T14:00:00,24
beijing,北京,［石林峡1日］女士免门票，男士半价优惠－挑战玻璃UFO观景台！,https://www.douban.com/event/30241314/,38元(门票+车费),2019-07-01T07:30:00,17
beijing,北京,你的形象就是你的未来，让美的价值积累，让个人消费增值！,https://www.douban.com/event/31999905/,100元(场地费),2019-07-20T09:00:00,30
beijing,北京,【周六】真枪实弹体验射击魅力，吃春饼爬长城迎接满山春色,https://www.douban.com/event/32195098/,380元(会员价),2019-06-22T07:30:00,31
beijing,北京,每周六 尤克里里&非洲鼓体验,https://www.douban.com/event/32471979/,49元(起),2019-07-13T15:30:00,34
beijing,北京,【周日】茶道初体验,https://www.douban.com/event/32643894/,65元(费用),2019-08-11T12:30:00,22
beijing,北京,穆穆之仪：来自莫斯科克里姆林宫的俄罗斯宫廷典礼展,https://www.douban.com/event/32661457/,60元(门票),2019-08-29T08:30:00,15
beijing,北京,我就在这里，等风也等你，来唱歌和狼人杀啊。。,https://www.douban.com/event/32679223/,29元(会员),2019-08-17T11:00:00,29
beijing,北京,零基础组乐队，发新歌，躁起来（不会乐器也可以参与）,https://www.douban.com/event/32463535/,78元(活动费),2019-07-06T13:00:00,41
beijing,北京,老舍原著·孟京辉导演 《茶馆》,https://www.douban.com/event/32559118/,180 - 746元,2019-11-08T19:30:00,14
beijing,北京,周末拒宅拒孤-八零九零遇见有趣的你~,https://www.douban.com/event/32660030/,免费,2019-08-10T18:00:00,17
beijing,北京,北京周日下午，相约小众拍照圣地，打卡最古老的教堂（半日活动）,https://www.douban.com/event/32679983/,49元(活动费),2019-08-18T14:00:00,30
beijing,北京,吃喝玩乐是手段，治疗孤独寂寞是关键,https://www.douban.com/event/32579373/,免费,2019-07-24T18:30:00,24
beijing,北京,每周六/日  放下快节奏的工作，来一场保龄球放松身心,https://www.douban.com/event/32622964/,75.0元(人均),2019-08-03T14:00:00,24
beijing,北京,每周六】夜爬香山--看落日余晖和全城夜景,https://www.douban.com/event/32674132/,25元(会员票),2019-08-17T17:00:00,29
beijing,北京,成为生活的主角——表演爱好者招募,https://www.douban.com/event/32683263/,免费,2019-08-15T09:30:00,11
beijing,北京,北京青年栖息地——简单轻松扩展生活圈，认识更多的人,https://www.douban.com/event/32718496/,免费,2019-08-23T18:30:00,15
beijing,北京,#免票# 每周三: Joe's club.笑坊{黄西创立}喜剧樂暮之夜,https://www.douban.com/event/32031467/,免费,2019-09-11T20:00:00,18
beijing,北京,衣服 设计/制作 零基础体验活动,https://www.douban.com/event/32323745/,39元(服装设计体验券),2019-08-01T10:00:00,7
beijing,北京,免费体验课---周六拳击玩家!,https://www.douban.com/event/30724570/,免费,2019-07-19T19:00:00,8
beijing,北京,射箭--运动不止是跑步健身房！,https://www.douban.com/event/30977445/,108元(会员价),2019-09-10T10:00:00,8
beijing,北京,免费！！！徒步北京教堂行（老少皆宜）！,https://www.douban.com/event/31564903/,免费,2019-09-04T08:30:00,17
beijing,北京,免费女性形象沙龙，论穿衣搭配的重要性,https://www.douban.com/event/32398027/,免费,2019-09-05T13:30:00,28
beijing,北京,即兴喜剧，爆笑开演！超强解压团队talk show,https://www.douban.com/event/32622195/,80元(费用),2019-08-03T19:30:00,20
beijing,北京,每周六 尤克里里&非洲鼓体验,https://www.douban.com/event/32653601/,49.0元(人均),2019-08-10T15:30:00,25
beijing,北京,【每周末】抖音热舞,https://www.douban.com/event/32674811/,45元(费用),2019-08-17T13:30:00,29
beijing,北京,百花山| 北京最美高山草甸一日休闲游,https://www.douban.com/event/32703714/,80元(活动费用),2019-08-24T07:30:00,27
beijing,北京,徒步最美水长城，徜徉美景醉其中,https://www.douban.com/event/32588850/,75元(会员价),2019-07-27T07:30:00,23
beijing,北京,08.03/08.04 周末连发 温莎狼人杀,https://www.douban.com/event/32644570/,39元(费用),2019-08-04T11:00:00,25
beijing,北京,北京 张艺谋导演《对话·寓言 2047》,https://www.douban.com/event/32672580/,168 - 1260元,2019-09-13T19:30:00,10
beijing,北京,每周六日茶道文化,https://www.douban.com/event/32729958/,65元(费用),2019-08-31T14:30:00,24
beijing,北京,限时福利 | 单人开三蚌取珍珠DIY饰品，开启你的奇妙体验,https://www.douban.com/event/32768579/,168元(费用),2019-09-07T14:00:00,20
beijing,北京,庆庆物语：妙幻博物馆,https://www.douban.com/event/32782569/,78.0元(人均),2019-09-06T10:00:00,17
beijing,北京,喜剧《蒋公的面子》,https://www.douban.com/event/32269350/,100 - 597元,2019-10-10T19:30:00,13
beijing,北京,《人鱼天使》公益纪录片，志愿者招募！,https://www.douban.com/event/32306281/,免费,2019-08-07T10:00:00,18
beijing,北京,凤雅学堂~八字入门课！,https://www.douban.com/event/31183064/,20元(报名费),2019-08-02T14:00:00,4
beijing,北京,有一种缘分叫妙不可言，有一种邂逅叫心灵之约,https://www.douban.com/event/32576010/,免费,2019-07-25T18:30:00,26
beijing,北京,每周六青年路相约羽毛球,https://www.douban.com/event/32618092/,49元(费用),2019-07-27T13:00:00,28
beijing,北京,Language Exchange来一场语言交换！建立语言环境，提高口语,https://www.douban.com/event/32629821/,免费,2019-08-01T13:30:00,13
beijing,北京,快乐羽球,https://www.douban.com/event/32635088/,49元(会员价)起,2019-08-03T13:00:00,21
beijing,北京,每周六 零基础体验|尤克里里&非洲鼓,https://www.douban.com/event/32683292/,免费,2019-08-17T14:00:00,24
beijing,北京,周六脱口秀-最有料的戏剧之夜,https://www.douban.com/event/32705164/,80元(特惠价),2019-08-24T19:30:00,20
beijing,北京,乐器体验课:琵琶、大提琴、小提琴、吉他、尤克里里、声乐、钢琴...,https://www.douban.com/event/32790402/,78元(体验券),2019-09-10T10:00:00,38
beijing,北京,每周认识新朋友—拯救城市孤独的灵魂,https://www.douban.com/event/32549262/,免费,2019-07-19T18:30:00,29
beijing,北京,良渚与古代中国——玉器显示的五千年文明,https://www.douban.com/event/32559059/,60.00元(故宫门票),2019-07-16T08:30:00,12
beijing,北京,每周六日羽毛球,https://www.douban.com/event/32628103/,49元(VIP),2019-08-03T13:00:00,24
beijing,北京,相约一起去拍大片，不出国门感受异国风情（多期）,https://www.douban.com/event/32733135/,49元(活动费),2019-09-01T14:30:00,26
beijing,北京,刘锋植个展,https://www.douban.com/event/32787310/,免费,2019-09-08T00:00:00,16
beijing,北京,走出巴颜喀拉——李伯安作品捐赠展,https://www.douban.com/event/32787582/,免费,2019-09-06T09:00:00,17
beijing,北京,保龄球活动（零基础）【每周末】,https://www.douban.com/event/32451728/,70元(人均),2019-07-06T14:30:00,39
beijing,北京,放下快节奏的工作，来一场保龄球放松身心,https://www.douban.com/event/32455380/,70元(费用),2019-07-13T14:00:00,40
beijing,北京,笑坊脱口秀】三里屯周五夜现场<女神节>,https://www.douban.com/event/31931143/,50元(脱口秀门票),2019-09-03T19:00:00,11
beijing,北京,#免票# 每周二 | 蘑菇不插电弹唱会,https://www.douban.com/event/32018367/,免费,2019-07-16T20:30:00,10
beijing,北京,「我在北京约拍」也许因为影像的记录，我们才存在,https://www.douban.com/event/32395296/,免费,2019-08-19T10:30:00,19
beijing,北京,[周六下午] 结伴游泳,https://www.douban.com/event/32455454/,65元(费用),2019-07-06T13:00:00,43
beijing,北京,爱，行动——护理脑瘫儿童活动,https://www.douban.com/event/31883126/,免费,2019-08-04T07:00:00,20
beijing,北京,经济全球化浪潮下，你能否继续成功淘金？,https://www.douban.com/event/32182846/,免费,2019-08-09T19:30:00,26
beijing,北京,形象美学管理，提升外在竞争力，实现内外兼修！,https://www.douban.com/event/32402081/,100元(场地费),2019-07-30T09:00:00,23
beijing,北京,超甜预警！沉浸式甜蜜互动艺术展《复合甜味剂》,https://www.douban.com/event/32535953/,58元(单人票),2019-07-13T10:00:00,20
beijing,北京,名企名校聚会 逃离城市 丛林派对,https://www.douban.com/event/32610341/,免费,2019-08-01T18:30:00,26
